Order_Id,Order_Date,Ship_Date,Customer_Name,Customer_Id,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount (%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_left,Auto_recorder,Recorder_Quantity
ord19622,19-03-2025,20-03-2025,Christina Clay,cust3801,Corporate,prod797,soundbar,electronics,South,Arkansas,Jasonshire,6,1443,5,8225.1,5144.53,3080.57,Netbanking,Pending,Rowe-Morse,daltonbruce@trujillo-burns.com,70,No,0
ord19623,12-12-2024,18-12-2024,Karen Buchanan,cust5635,Home Office,prod326,notebook,office supply,East,California,Ryanland,6,1148,5,6543.6,4480.39,2063.21,Creditcard,Returned,Vargas-Perkins,emily85@wood.com,65,No,0
ord19624,24-03-2024,26-03-2024,Leah Allen,cust9204,Corporate,prod592,office chair,furniture,East,Mississippi,West Kristy,5,8265,0,41325,30088.68,11236.32,Creditcard,Returned,Morgan and Sons,qmitchell@ortiz-carroll.com,56,No,0
ord19625,29-01-2026,04-02-2026,Heather Barry,cust3195,Corporate,prod262,tablet,electronics,South,North Dakota,Crystalbury,1,1946,0,1946,1577.39,368.61,Creditcard,Returned,Stewart-Henderson,michelle95@brooks.com,93,No,0
ord19626,12-12-2024,13-12-2024,Christina Raymond,cust9140,Home Office,prod788,soundbar,electronics,South,North Carolina,West Heather,9,8437,20,60746.4,37435.84,23310.56,UPI,Delivered,Lee Inc,katherinemcintyre@johnson.info,10,Yes,51
ord19627,07-02-2026,08-02-2026,Richard Anderson,cust6263,Home Office,prod462,laptop,electronics,South,Nebraska,East Scottmouth,3,7326,25,16483.5,13138.56,3344.94,Cash,Pending,Johnson PLC,ana66@good-scott.com,87,No,0
ord19628,11-06-2025,16-06-2025,Shane Wyatt,cust2018,Consumer,prod424,sofa,furniture,North,Utah,Morganstad,10,596,0,5960,4526.33,1433.67,Netbanking,Cancelled,Morris-Mcdaniel,heather48@holt.net,37,No,0
ord19629,14-02-2025,20-02-2025,James Patterson,cust2800,Consumer,prod297,office chair,furniture,North,Illinois,Erikport,1,9030,10,8127,7252.34,874.66,UPI,Returned,"Evans, Dennis and Huynh",ewade@blanchard.com,75,No,0
ord19630,11-09-2025,17-09-2025,Michael Kent,cust8807,Corporate,prod977,laptop,electronics,South,Alabama,Grayton,8,6438,0,51504,37582.45,13921.55,Cash,Returned,Bailey and Sons,kellybenjamin@hendricks.biz,23,No,0
ord19631,23-07-2024,28-07-2024,Ryan James,cust8227,Home Office,prod645,soundbar,electronics,North,New York,West Jonathan,3,3560,20,8544,6344.09,2199.91,UPI,Cancelled,Mitchell PLC,melissapotter@perez-hodge.biz,32,No,0
ord19632,06-12-2024,11-12-2024,Angelica Chavez,cust9305,Corporate,prod321,stapler,office supply,East,Texas,North Richardberg,6,901,10,4865.4,4249.75,615.65,Creditcard,Pending,Phillips-Scott,duffykenneth@parker.com,57,No,0
ord19633,15-07-2024,22-07-2024,Shawn Lucas,cust2209,Home Office,prod229,study table,furniture,West,Mississippi,Matthewberg,5,190,25,712.5,506.67,205.83,UPI,Pending,Hogan-Hernandez,padillachristopher@moore.com,45,No,0
ord19634,01-04-2025,03-04-2025,Michael Williams,cust3910,Corporate,prod541,keyboard,electronics,East,Alaska,New Daniel,6,2217,25,9976.5,8414.5,1562,Netbanking,Pending,Cobb Ltd,darrell55@ray-simmons.com,15,Yes,58
ord19635,13-10-2025,20-10-2025,Albert Green DDS,cust8369,Corporate,prod845,keyboard,electronics,South,Illinois,Wardshire,8,956,0,7648,6627.94,1020.06,UPI,Pending,Johnson-Martin,djones@mcdaniel.org,32,No,0
ord19636,15-12-2025,17-12-2025,Michael Reyes,cust8904,Home Office,prod987,sofa,furniture,North,Vermont,New Christopher,7,9307,5,61891.55,50722.84,11168.71,Cash,Pending,"Hernandez, Shepard and Pierce",robert66@webster-anderson.biz,12,Yes,51
ord19637,25-08-2024,26-08-2024,Travis Jacobson,cust2781,Home Office,prod557,file-folder,office supply,North,Alabama,New Nancy,5,1038,25,3892.5,3117.8,774.7,UPI,Returned,"Bush, Kidd and Crane",payneaustin@lynch.com,98,No,0
ord19638,23-06-2024,24-06-2024,Jessica Ibarra,cust4381,Consumer,prod559,office chair,furniture,West,Florida,South Johnchester,1,8016,20,6412.8,4854.53,1558.27,Netbanking,Cancelled,"Adams, Cunningham and Williams",gabrielsimpson@garcia.com,70,No,0
ord19639,16-12-2025,17-12-2025,Curtis Lawrence,cust8316,Corporate,prod618,stapler,office supply,South,Florida,Traceyside,1,6279,5,5965.05,5249.49,715.56,UPI,Pending,Butler and Sons,millercalvin@dixon-woodard.biz,72,No,0
ord19640,20-04-2025,27-04-2025,William Sparks,cust3700,Consumer,prod424,tablet,electronics,East,North Dakota,West Melindahaven,6,8379,20,40219.2,32411.62,7807.58,UPI,Pending,"Hicks, Alexander and Brown",rebeccanguyen@spencer.com,68,No,0
ord19641,13-05-2024,19-05-2024,Michael Jackson,cust5565,Corporate,prod830,stapler,office supply,North,Oklahoma,Lake Scottville,9,6100,10,49410,35677.56,13732.44,Creditcard,Delivered,Williams-Booker,kariyoung@young.com,43,No,0
ord19642,28-06-2024,05-07-2024,Cynthia Ford,cust9970,Corporate,prod753,sugar,grocery,North,New Hampshire,East John,2,9057,20,14491.2,12566.6,1924.6,Creditcard,Delivered,White Ltd,melissa56@jackson-wallace.net,6,Yes,53
ord19643,18-04-2024,25-04-2024,Alicia Garcia,cust5221,Home Office,prod340,notebook,office supply,West,Minnesota,South Michael,10,8070,10,72630,48344.37,24285.63,Cash,Delivered,"Gutierrez, Cole and Ramos",tfarley@gallagher.org,1,Yes,47
ord19644,21-03-2025,28-03-2025,Kathleen Miller,cust5155,Home Office,prod530,file-folder,office supply,South,Hawaii,Lake Heathermouth,5,2437,5,11575.75,9056.07,2519.68,Creditcard,Pending,Hernandez-Hardin,alyssamorris@ingram.com,33,No,0
ord19645,02-02-2025,09-02-2025,Dennis Bell,cust3249,Home Office,prod856,study table,furniture,West,Louisiana,South Brandy,5,284,25,1065,869.52,195.48,Netbanking,Cancelled,Smith-Gonzalez,angela85@fleming.com,55,No,0
ord19646,29-08-2024,31-08-2024,Marisa Gregory,cust2855,Consumer,prod998,juice-pack,grocery,East,Arizona,East Meganchester,4,8922,5,33903.6,23250.41,10653.19,Creditcard,Returned,Diaz Inc,nbishop@frost.com,34,No,0
ord19647,13-07-2024,17-07-2024,Sergio Krueger,cust1657,Consumer,prod403,office chair,furniture,West,South Carolina,New Erik,9,7187,25,48512.25,31347.58,17164.67,Netbanking,Delivered,"Bullock, Cochran and Trujillo",barbaraallen@potts.biz,87,No,0
ord19648,10-08-2025,12-08-2025,Norma Mclean,cust3794,Corporate,prod383,biscuits,grocery,South,Arizona,Toddfurt,1,6174,0,6174,4449.56,1724.44,Netbanking,Delivered,Lane-Mathis,frank35@brooks.info,7,Yes,46
ord19649,13-03-2025,20-03-2025,Ryan Smith,cust8300,Home Office,prod899,soundbar,electronics,South,West Virginia,West Yolanda,7,7585,20,42476,33001.08,9474.92,Creditcard,Returned,"Buckley, Moore and Lee",bergerjoseph@horton.com,6,Yes,98
ord19650,21-04-2025,26-04-2025,John Miller,cust2910,Home Office,prod517,juice-pack,grocery,East,Nevada,Port Alvintown,6,5679,10,30666.6,22439.77,8226.83,Netbanking,Delivered,Ramirez Inc,reynoldspaige@walton-johnson.com,64,No,0
ord19651,14-09-2025,17-09-2025,David Barajas,cust8873,Home Office,prod541,juice-pack,grocery,North,Massachusetts,Wrightland,7,3113,25,16343.25,12483.75,3859.5,UPI,Cancelled,Williams PLC,rsalinas@brown-matthews.com,20,No,0
ord19652,21-11-2025,28-11-2025,Hannah Fleming,cust8955,Home Office,prod461,keyboard,electronics,East,Colorado,Port Kimberlybury,3,626,10,1690.2,1146.24,543.96,Cash,Cancelled,Gibson Ltd,angelaperez@ashley-wilson.biz,30,No,0
ord19653,28-02-2024,02-03-2024,Kelly Holland,cust1722,Corporate,prod656,tablet,electronics,South,New Mexico,Diazside,6,9194,0,55164,35439.13,19724.87,Creditcard,Pending,Raymond LLC,julia10@walker-bryant.com,9,Yes,55
ord19654,01-03-2024,05-03-2024,Tina Munoz,cust8710,Consumer,prod240,file-folder,office supply,North,Louisiana,Michaelhaven,2,7289,25,10933.5,8806.74,2126.76,UPI,Returned,"Mcclure, Brennan and Fisher",dennis34@howard.com,52,No,0
ord19655,22-09-2024,29-09-2024,Stephen Adkins,cust5483,Home Office,prod180,pen,office supply,West,Ohio,Robertberg,3,2509,5,7150.65,5563.35,1587.3,Netbanking,Delivered,Hubbard-Lewis,michaelramos@mayer.info,90,No,0
ord19656,03-12-2024,07-12-2024,Jerry Myers,cust2337,Corporate,prod780,keyboard,electronics,South,New York,South Savannah,7,9713,20,54392.8,45163.34,9229.46,UPI,Delivered,Fox-Jones,jacksongomez@hardin.com,16,Yes,86
ord19657,12-07-2025,15-07-2025,John Jensen,cust9763,Consumer,prod959,cooking-oil,grocery,East,Texas,Berryport,3,3231,25,7269.75,4907.76,2361.99,Netbanking,Delivered,Morton and Sons,melissagutierrez@hart-sanders.com,40,No,0
ord19658,06-05-2025,13-05-2025,Keith Nolan,cust9999,Consumer,prod542,sofa,furniture,West,Colorado,Lake Robertfurt,8,7679,20,49145.6,40598.85,8546.75,Netbanking,Returned,White and Sons,laura32@ortega.com,94,No,0
ord19659,22-12-2025,29-12-2025,Jennifer Smith,cust4519,Corporate,prod400,soundbar,electronics,East,Wisconsin,Longborough,8,2359,10,16984.8,10565.36,6419.44,Creditcard,Pending,Martin-King,melanie51@lang.com,67,No,0
ord19660,22-08-2024,27-08-2024,Daniel Brown,cust7559,Home Office,prod233,laptop,electronics,East,Arizona,Terrystad,6,998,25,4491,3960.68,530.32,Cash,Pending,Robinson-Bradford,laurie77@neal.com,14,Yes,57
ord19661,02-05-2025,03-05-2025,Teresa Martin MD,cust4774,Consumer,prod423,book-shelf,furniture,West,Kansas,New Josephport,1,7528,0,7528,6142.28,1385.72,Netbanking,Delivered,Duncan-Navarro,oscar06@holloway.net,19,Yes,33
ord19662,15-04-2024,21-04-2024,Christy Zimmerman,cust8755,Home Office,prod171,dryfruits,grocery,West,Arkansas,Pettystad,8,2165,10,15588,11198.22,4389.78,UPI,Cancelled,"Phillips, Miller and Zuniga",xgrimes@anderson.com,0,Yes,64
ord19663,28-02-2025,03-03-2025,Lynn Washington,cust7253,Home Office,prod563,ricebag,grocery,South,Oregon,South Ian,6,7157,10,38647.8,26407.8,12240,Creditcard,Delivered,"Hubbard, Shaffer and Glenn",colleen08@frazier-chaney.com,9,Yes,56
ord19664,11-04-2024,18-04-2024,Brian Hayes,cust3585,Consumer,prod314,file-folder,office supply,South,Arkansas,New Michael,3,3558,0,10674,7448.7,3225.3,UPI,Returned,"Perez, Cordova and Lynch",spencekimberly@keith.com,63,No,0
ord19665,23-02-2024,27-02-2024,Derek Roberts,cust7528,Corporate,prod136,juice-pack,grocery,North,Ohio,East Ashleyburgh,1,2721,0,2721,1912.89,808.11,Cash,Pending,Proctor and Sons,rebeccarush@hunter.info,47,No,0
ord19666,29-04-2024,03-05-2024,Duane Graham,cust4767,Consumer,prod350,cooking-oil,grocery,West,Oregon,Johnsonbury,10,2382,0,23820,19729.22,4090.78,Cash,Cancelled,Gonzalez-Hall,callahankeith@knight.com,16,Yes,45
ord19667,27-01-2026,01-02-2026,Jose Shepherd,cust1823,Consumer,prod853,mobile,electronics,South,Wyoming,Lake Lauraview,10,4560,25,34200,24159.51,10040.49,Creditcard,Returned,Mcconnell Group,alicejackson@wilson.com,58,No,0
ord19668,03-08-2024,04-08-2024,Tracy Valdez,cust1688,Consumer,prod863,sugar,grocery,North,Georgia,Lake Paulmouth,3,3208,0,9624,7580.87,2043.13,Cash,Pending,Carr Inc,janicelarsen@gutierrez.com,56,No,0
ord19669,12-03-2025,16-03-2025,Linda Maldonado,cust5372,Corporate,prod361,dryfruits,grocery,South,New Jersey,Jackborough,6,8132,25,36594,28250.29,8343.71,Netbanking,Pending,Norman Inc,nbennett@adkins.org,26,No,0
ord19670,29-06-2025,02-07-2025,Jacqueline Vasquez,cust2298,Consumer,prod612,file-folder,office supply,West,Maine,Jamesborough,6,5021,20,24100.8,17027.15,7073.65,Creditcard,Cancelled,"Turner, French and Boyd",johndominguez@fisher-walker.info,95,No,0
ord19671,03-04-2025,05-04-2025,David Chen,cust1036,Consumer,prod721,book-shelf,furniture,West,Oklahoma,South Lori,2,2071,20,3313.6,2617.16,696.44,UPI,Pending,"Taylor, Foster and Murray",kimberlyellison@williamson.info,20,No,0
ord19672,02-12-2024,06-12-2024,Christina Nichols,cust1093,Corporate,prod521,study table,furniture,South,Indiana,Marystad,5,6942,10,31239,24929.98,6309.02,Cash,Returned,Cook Inc,wcarroll@fisher-vazquez.com,5,Yes,90
ord19673,08-09-2024,09-09-2024,Sherry Jones,cust6395,Corporate,prod693,tablet,electronics,West,Minnesota,South Kylestad,8,6711,20,42950.4,32869.4,10081,UPI,Pending,"Moore, Hill and Andrade",cynthia39@tucker-mathews.biz,44,No,0
ord19674,05-05-2024,12-05-2024,James Mann,cust2506,Home Office,prod779,stapler,office supply,West,Oklahoma,Coryberg,3,6016,20,14438.4,12664.9,1773.5,Cash,Cancelled,Harper LLC,elizabethhughes@mitchell-stewart.info,12,Yes,79
ord19675,08-10-2025,14-10-2025,Miguel Rivera,cust5095,Corporate,prod839,dinning-table,furniture,North,Florida,Milesstad,9,8423,5,72016.65,59160.79,12855.86,UPI,Delivered,"Martin, Taylor and Brown",alanwhite@burns-dunn.net,69,No,0
ord19676,23-03-2025,27-03-2025,Erin Johnston,cust3003,Consumer,prod730,biscuits,grocery,North,Montana,Mirandachester,2,8903,25,13354.5,10825.16,2529.34,Netbanking,Returned,Peterson Inc,hmckenzie@young.info,38,No,0
ord19677,14-05-2024,19-05-2024,Travis Burgess,cust3110,Home Office,prod442,sofa,furniture,North,Massachusetts,West Briannaborough,10,145,10,1305,1041.85,263.15,Creditcard,Returned,Herrera-Richards,staylor@peck.com,55,No,0
ord19678,26-05-2025,02-06-2025,Joshua Russell,cust4305,Consumer,prod813,notebook,office supply,North,Montana,Susantown,5,9170,20,36680,29586.36,7093.64,Creditcard,Cancelled,Vazquez Group,willisjared@morris.com,88,No,0
ord19679,10-12-2024,11-12-2024,Justin Mason,cust3040,Home Office,prod799,sofa,furniture,East,Indiana,Michaelberg,2,968,10,1742.4,1399.74,342.66,Netbanking,Returned,Olson Ltd,whitejames@murray.com,23,No,0
ord19680,25-07-2024,30-07-2024,Shaun Kline,cust1667,Consumer,prod274,juice-pack,grocery,South,Montana,Littlemouth,6,9576,0,57456,47214.36,10241.64,UPI,Pending,"Newman, Combs and Velasquez",qedwards@mendez-wilcox.com,86,No,0
ord19681,11-04-2024,14-04-2024,Yvette Mendez,cust1345,Corporate,prod234,laptop,electronics,South,Kansas,North Travisshire,8,6437,20,41196.8,36391.56,4805.24,Creditcard,Delivered,"Gonzalez, Mitchell and Woodward",jeanette92@ferguson.net,12,Yes,85
ord19682,17-05-2025,20-05-2025,Michelle Ingram,cust3531,Corporate,prod759,cooking-oil,grocery,South,Wyoming,Michaelchester,3,5314,0,15942,10429.12,5512.88,Cash,Delivered,Harper and Sons,brandi56@knight-hahn.com,38,No,0
ord19683,03-07-2024,09-07-2024,Crystal Marquez,cust4156,Consumer,prod840,study table,furniture,North,Georgia,East Ricky,10,4907,0,49070,33845.77,15224.23,Creditcard,Returned,Gardner LLC,tanyahart@walker.net,27,No,0
ord19684,05-10-2024,12-10-2024,Tracy Schultz,cust3117,Corporate,prod903,dryfruits,grocery,South,Alabama,South Gregorybury,10,4853,10,43677,27981.32,15695.68,Creditcard,Pending,Meyer Group,haynesdavid@wilcox.info,23,No,0
ord19685,03-02-2025,08-02-2025,Jeremiah Mccarthy,cust3446,Home Office,prod854,laptop,electronics,West,Iowa,Anneview,3,3027,10,8172.9,6903.79,1269.11,Creditcard,Pending,"Harper, Joseph and Thomas",yanglori@james-wagner.biz,36,No,0
ord19686,23-04-2025,30-04-2025,Jeffrey Ross,cust8606,Consumer,prod408,dryfruits,grocery,South,South Carolina,North Tina,7,5939,0,41573,29758.77,11814.23,Netbanking,Returned,"Robles, Collins and Perkins",jennifer93@torres-ward.com,51,No,0
ord19687,26-04-2025,29-04-2025,James Foster,cust9096,Home Office,prod831,biscuits,grocery,South,Oklahoma,Cookburgh,8,2388,0,19104,16857.83,2246.17,Cash,Delivered,Zuniga and Sons,jacobschroeder@scott.net,7,Yes,76
ord19688,01-05-2024,07-05-2024,Justin Mckenzie,cust1391,Consumer,prod194,dinning-table,furniture,East,Massachusetts,South Cynthia,6,7828,5,44619.6,39149.57,5470.03,UPI,Returned,"Andrews, Miller and Green",michellepreston@whitaker.com,52,No,0
ord19689,30-10-2024,01-11-2024,Alexandra Bolton,cust9940,Home Office,prod246,pen,office supply,South,New Jersey,Brownton,9,4255,20,30636,21229.08,9406.92,UPI,Cancelled,Hammond PLC,timothyjohnson@osborn-hanson.com,89,No,0
ord19690,25-09-2025,02-10-2025,Mary Navarro,cust4490,Consumer,prod232,stapler,office supply,West,Vermont,West Sarahfort,9,8435,5,72119.25,52207.88,19911.37,UPI,Delivered,"Keller, Lee and Greer",bendergregory@chavez-bowman.com,90,No,0
ord19691,11-02-2024,14-02-2024,Abigail Strickland,cust7670,Consumer,prod965,laptop,electronics,North,Texas,Kevinland,8,3741,20,23942.4,16928.48,7013.92,Creditcard,Returned,"Jones, Casey and Wright",randallnguyen@miller.com,84,No,0
ord19692,03-06-2024,08-06-2024,Alexis Griffin,cust3184,Home Office,prod665,dryfruits,grocery,East,New Hampshire,Lake Jenniferfurt,8,2125,20,13600,9194.5,4405.5,UPI,Returned,Bradley-Jones,turnerbrandi@perry.com,88,No,0
ord19693,26-10-2025,28-10-2025,Gregory Frazier,cust4208,Corporate,prod481,keyboard,electronics,North,Missouri,Lopezshire,6,5941,5,33863.7,24784.72,9078.98,Creditcard,Delivered,Blanchard and Sons,zhoffman@pennington-garcia.com,98,No,0
ord19694,27-09-2025,29-09-2025,Amy Gomez,cust3892,Corporate,prod133,pen,office supply,South,Michigan,Romanbury,9,3639,20,26200.8,20888.44,5312.36,UPI,Cancelled,Mccoy LLC,billy89@gentry.biz,43,No,0
ord19695,21-02-2024,27-02-2024,Jeffrey Randall,cust1702,Consumer,prod568,stapler,office supply,South,Arkansas,Lake Juliabury,10,2792,0,27920,21001.79,6918.21,UPI,Cancelled,Cox-Jones,donnaflynn@mueller-hall.info,29,No,0
ord19696,20-10-2025,21-10-2025,Philip Ramirez,cust1434,Corporate,prod845,keyboard,electronics,South,Nevada,East Robertton,10,369,25,2767.5,1723.19,1044.31,UPI,Delivered,"Summers, Scott and Luna",lisa80@mitchell.com,43,No,0
ord19697,13-03-2024,19-03-2024,Danielle Wilson,cust9354,Home Office,prod224,juice-pack,grocery,West,Delaware,Brandonstad,5,2390,5,11352.5,8882.87,2469.63,Creditcard,Delivered,Mack Group,brandon58@perry.com,43,No,0
ord19698,15-10-2024,21-10-2024,Joseph Jackson,cust3051,Home Office,prod149,cooking-oil,grocery,East,Virginia,Faulknerton,6,1119,10,6042.6,4903.16,1139.44,UPI,Pending,"Coleman, Lee and Wilson",hancockcaitlin@west.org,16,Yes,43
ord19699,12-12-2025,17-12-2025,Jonathan Key,cust5013,Consumer,prod558,laptop,electronics,South,Kansas,South Gregghaven,4,3379,20,10812.8,9185.99,1626.81,Netbanking,Pending,Wilson-Garcia,michaelharris@miller.com,96,No,0
ord19700,31-03-2024,05-04-2024,David Shepard,cust5589,Home Office,prod677,sofa,furniture,East,Alaska,North Linda,9,8066,0,72594,57302.55,15291.45,Cash,Delivered,Mckinney-Foster,lovejames@forbes-hayes.net,52,No,0
ord19701,26-02-2025,01-03-2025,Ethan Welch,cust8206,Home Office,prod833,sugar,grocery,West,South Dakota,West Michaelton,5,6587,20,26348,22636.62,3711.38,Cash,Cancelled,Taylor-Franco,jackgonzalez@allen-briggs.com,30,No,0
ord19702,29-12-2024,31-12-2024,Tyler Payne,cust9713,Home Office,prod672,sofa,furniture,North,Iowa,Randyton,1,8068,5,7664.6,4796.15,2868.45,Netbanking,Delivered,"Brewer, Porter and Stone",april46@moore-jensen.net,55,No,0
ord19703,05-12-2025,11-12-2025,Christopher Mclaughlin,cust2537,Consumer,prod295,laptop,electronics,East,Louisiana,North Michael,8,7344,0,58752,42158.09,16593.91,UPI,Pending,Davis Group,kentpaul@smith.info,37,No,0
ord19704,06-02-2025,11-02-2025,Caitlin Wood,cust6205,Home Office,prod909,tablet,electronics,South,Delaware,Lopezbury,1,7793,0,7793,5187.67,2605.33,Creditcard,Returned,Hamilton-Kim,ann26@thomas-livingston.com,25,No,0
ord19705,06-06-2025,11-06-2025,Brandon Walton,cust9024,Consumer,prod284,sugar,grocery,West,Texas,Angelachester,6,5530,25,24885,19382.48,5502.52,Netbanking,Pending,"Deleon, Mora and Davis",millerholly@marsh.com,8,Yes,46
ord19706,05-11-2025,11-11-2025,Wendy Johnson,cust1472,Consumer,prod132,mobile,electronics,West,Hawaii,Johnsonmouth,8,6225,5,47310,38385.11,8924.89,Cash,Cancelled,Blair-Rivera,nblack@hicks.info,84,No,0
ord19707,30-09-2024,05-10-2024,Holly Fernandez,cust4628,Consumer,prod254,headphones,electronics,North,Mississippi,West Travismouth,10,6732,20,53856,37039.75,16816.25,UPI,Returned,"Wolf, Cunningham and Tanner",nicholas04@meadows.com,7,Yes,47
ord19708,27-05-2025,01-06-2025,Justin Vasquez,cust2616,Corporate,prod446,cooking-oil,grocery,South,Virginia,Kennedyland,3,3542,20,8500.8,5482.27,3018.53,UPI,Pending,Chen Inc,oowens@garcia.net,94,No,0
ord19709,17-08-2024,21-08-2024,Jonathan Soto,cust7800,Home Office,prod809,headphones,electronics,North,Texas,Markmouth,10,9905,0,99050,87692.34,11357.66,UPI,Pending,Ramirez LLC,margaret97@newman-west.org,51,No,0
ord19710,07-02-2025,13-02-2025,Nathaniel Doyle,cust2148,Corporate,prod460,cooking-oil,grocery,East,Virginia,North Mikaylaville,5,8380,5,39805,29818.45,9986.55,Netbanking,Pending,"Hughes, Long and Padilla",davidjohnson@mayer.com,61,No,0
ord19711,09-12-2024,10-12-2024,William Hampton,cust9260,Corporate,prod908,juice-pack,grocery,West,Oklahoma,Port Courtneybury,3,8127,0,24381,20594.13,3786.87,Creditcard,Pending,"Shelton, Andersen and Campbell",lori76@cruz.org,33,No,0
ord19712,05-05-2024,07-05-2024,Evelyn Mcdaniel,cust5687,Home Office,prod373,biscuits,grocery,North,Vermont,Jacquelinemouth,7,1341,20,7509.6,6641.72,867.88,Cash,Pending,"Simmons, Richards and Davis",cynthiahughes@lewis.com,92,No,0
ord19713,09-08-2025,10-08-2025,Brian Brown,cust3404,Home Office,prod487,soundbar,electronics,East,Pennsylvania,Port Beverly,3,7265,5,20705.25,13257.18,7448.07,Cash,Cancelled,Crawford-Douglas,jaredwalker@fry-palmer.com,46,No,0
ord19714,10-08-2025,17-08-2025,Tara Greer,cust8938,Consumer,prod842,soundbar,electronics,East,South Dakota,East Hectorchester,9,8790,5,75154.5,54323.88,20830.62,Cash,Cancelled,Diaz LLC,autumn31@harrington.com,72,No,0
ord19715,07-03-2024,14-03-2024,Scott Morgan,cust5484,Home Office,prod375,tablet,electronics,South,Maine,Schneiderside,4,3405,5,12939,8577.49,4361.51,Cash,Pending,Faulkner PLC,ivaldez@williams-sullivan.com,85,No,0
ord19716,15-10-2025,20-10-2025,Sarah Stevens,cust2969,Home Office,prod659,office chair,furniture,East,North Dakota,Michaelfort,8,7479,0,59832,38889.59,20942.41,Creditcard,Delivered,Copeland-Williams,lambshannon@padilla.net,11,Yes,83
ord19717,01-07-2025,08-07-2025,Oscar Lawson,cust2041,Home Office,prod822,ricebag,grocery,North,Maine,Lake Travisland,9,8356,20,60163.2,52251.32,7911.88,Cash,Delivered,Booker LLC,dgreen@kim.com,9,Yes,74
ord19718,26-10-2025,02-11-2025,Yolanda Rasmussen,cust4912,Home Office,prod880,laptop,electronics,North,New Hampshire,Shannonmouth,4,3077,20,9846.4,8165.17,1681.23,UPI,Delivered,Saunders-Lopez,darrenbrown@dillon-lane.com,13,Yes,89
ord19719,15-12-2025,20-12-2025,Michelle Jimenez,cust7082,Consumer,prod233,headphones,electronics,West,Missouri,North Christine,5,7024,0,35120,28414.9,6705.1,Netbanking,Delivered,"Rivera, Mejia and Owens",reedjennifer@frye.com,35,No,0
ord19720,15-10-2024,17-10-2024,Mrs. Pamela Davis,cust5430,Corporate,prod551,mouse,electronics,South,Tennessee,Alexandershire,2,258,25,387,288.4,98.6,Creditcard,Delivered,Meyer LLC,tmeyer@moon.com,36,No,0
ord19721,26-11-2025,02-12-2025,Donna Owens,cust3958,Corporate,prod774,stapler,office supply,North,Missouri,Casebury,2,3421,0,6842,4521.3,2320.7,UPI,Cancelled,"Sullivan, Fuentes and Moore",briana19@taylor.com,41,No,0
ord19722,09-04-2024,12-04-2024,Kyle Le,cust3801,Home Office,prod821,book-shelf,furniture,North,Colorado,Robinsontown,5,3008,20,12032,8185.72,3846.28,UPI,Pending,"Huffman, Clark and Brown",dgibson@cox.net,32,No,0
ord19723,03-12-2024,08-12-2024,Tyler Valdez,cust2552,Consumer,prod902,soundbar,electronics,South,Kansas,South Samantha,2,779,10,1402.2,1198.35,203.85,Cash,Returned,West-Cox,shannon49@morrow.info,8,Yes,45
ord19724,12-08-2025,19-08-2025,Christopher Brown,cust8740,Consumer,prod457,biscuits,grocery,East,Wisconsin,North Johnnyshire,3,2135,20,5124,3393.76,1730.24,Netbanking,Cancelled,"Gibson, Hendricks and Matthews",matthew11@moss.com,32,No,0
ord19725,02-06-2025,09-06-2025,Michael Thompson,cust9576,Consumer,prod326,ricebag,grocery,South,California,Lefurt,7,6355,25,33363.75,27099.96,6263.79,Creditcard,Delivered,"Callahan, Hunter and Mason",brandonlambert@lopez-davis.net,39,No,0
ord19726,07-08-2024,09-08-2024,Jacob Brown,cust5939,Home Office,prod662,calculator,office supply,South,Hawaii,Boydtown,1,9930,10,8937,8033.28,903.72,Cash,Cancelled,"Parks, Brown and Stewart",evanspeter@park.com,37,No,0
ord19727,06-05-2024,10-05-2024,Amanda Woods,cust3623,Home Office,prod886,mobile,electronics,East,Pennsylvania,Oliviafurt,2,4205,20,6728,4941.54,1786.46,Creditcard,Returned,"Spencer, Webb and Singleton",michaelford@baird.biz,14,Yes,37
ord19728,10-05-2024,16-05-2024,Richard Robles,cust4980,Corporate,prod888,headphones,electronics,North,Kansas,Bryantside,9,4372,0,39348,27996.15,11351.85,Creditcard,Cancelled,"Ross, Gordon and Morton",nhayes@burns-hawkins.info,15,Yes,93
ord19729,19-02-2024,25-02-2024,Cynthia Colon,cust4650,Corporate,prod781,tablet,electronics,South,Hawaii,Port Melissa,5,6993,0,34965,31183.93,3781.07,Netbanking,Returned,Sanchez-Levine,mooretimothy@phillips.net,32,No,0
ord19730,07-10-2024,13-10-2024,Samuel Gaines,cust6251,Consumer,prod355,calculator,office supply,South,Kansas,Jonesstad,5,9289,5,44122.75,29532.66,14590.09,Cash,Cancelled,Williams Group,wnguyen@nelson.net,79,No,0
ord19731,09-04-2024,13-04-2024,Brent Watkins,cust1152,Corporate,prod662,mobile,electronics,North,Nebraska,New Eugene,2,4410,10,7938,5671.85,2266.15,Cash,Pending,"Osborne, Garcia and Hernandez",shawna03@murray-ross.com,42,No,0
